title,link,word_count,date,author,comments_count,notes
Girl Power,http://rosstraining.com/blog/2014/10/07/girl-power/,592,"October 7th, 2014",Ross,12,
Originality Is Overrated,http://rosstraining.com/blog/2014/10/09/originality-is-overrated/,531,"October 9th, 2014",Ross,23,
More Core Training Rollout Variations,http://rosstraining.com/blog/2014/09/08/more-rollout-variations/,414,"September 8th, 2014",Ross,6,
Core Training With A Wood Dolly - By Ross Enamait,http://rosstraining.com/blog/2014/09/11/training-with-an-inexpensive-wood-dolly/,202,"September 11th, 2014",Ross,4,
Just Work,http://rosstraining.com/blog/2014/09/24/just-work/,661,"September 24th, 2014",Ross,7,
Hill Training - No Expiration Date,http://rosstraining.com/blog/2014/09/15/hill-training-no-expiration-date/,766,"September 15th, 2014",Ross,24,
"Same Sh*t, Different Day",http://rosstraining.com/blog/2014/09/26/same-sht-different-day/,465,"September 26th, 2014",Ross,7,
Untapped Strength - New Book,http://rosstraining.com/blog/2014/09/04/untapped-strength-new-book/,54,"September 4th, 2014",Ross,12,
Sandow Plus Archives,http://rosstraining.com/blog/2014/09/02/sandow-plus-archives/,313,"September 2nd, 2014",Ross,8,
Inspiration from Stuart Jamieson,http://rosstraining.com/blog/2014/07/21/inspiration-from-stuart-jamieson/,453,"July 21st, 2014",Ross,2,
The Key To Confidence,http://rosstraining.com/blog/2014/08/08/the-key-to-confidence/,1140,"August 8th, 2014",Ross,10,
The Price of Competition,http://rosstraining.com/blog/2014/07/30/the-price-of-competition/,1064,"July 30th, 2014",Ross,13,
Forgotten Fighters From Myanmar,http://rosstraining.com/blog/2014/07/03/forgotten-fighters-from-myanmar/,395,"July 3rd, 2014",Ross,6,
Lethwei Training Footage,http://rosstraining.com/blog/2014/07/07/lethwei-training-footage/,516,"July 7th, 2014",Ross,3,
Wisdom From J.J. Watt,http://rosstraining.com/blog/2014/07/10/wisdom-from-j-j-watt/,408,"July 10th, 2014",Ross,9,
Discipline and Longevity,http://rosstraining.com/blog/2014/07/14/discipline-and-longevity/,538,"July 14th, 2014",Ross,8,
He's a Fighter,http://rosstraining.com/blog/2014/07/18/hes-a-fighter/,485,"July 18th, 2014",Ross,3,
Athletic Improvement - Past vs. Present,http://rosstraining.com/blog/2014/06/12/athletic-improvement-past-vs-present/,468,"June 12th, 2014",Ross,12,
Retirement Home or Workout Park? - Anatoliy Nikitovich,http://rosstraining.com/blog/2014/06/16/retirement-home-or-workout-park/,485,"June 16th, 2014",Ross,8,
Core Training With Hill Rollouts - By Ross Enamait,http://rosstraining.com/blog/2014/06/18/hill-based-rollout-progression/,135,"June 18th, 2014",Ross,2,
Outdoor Workout in Germany,http://rosstraining.com/blog/2014/06/20/outdoor-workout-in-germany/,353,"June 20th, 2014",Ross,3,
