title,link,word_count,date,author,comments_count,notes
10 Benefits to Not Caring About What Other People Think of You,http://www.niashanks.com/benefits-not-caring-people-think/,1572,"May 24, 2016",Nia Shanks,,
The Ultimate Lift Like a Girl Workout Template,http://www.niashanks.com/ultimate-lift-like-girl-workout-template/,1590,"June 2, 2016",Nia Shanks,,
How You Look Is The Least Important Part of Fitness,http://www.niashanks.com/you-dont-know-fit/,572,"March 1, 2016",Nia Shanks,,
Perfection Is Possible (But Not The Way You Think),http://www.niashanks.com/perfection-possible/,753,"February 23, 2016",Nia Shanks,,
Shut Up and Do Something,http://www.niashanks.com/shut-up-and-do-something/,1046,"March 8, 2016",Nia Shanks,,
You Can't Lose Fat (or Keep It Off) Because You're Making These 9 Fat Loss Mistakes,http://www.niashanks.com/9-fat-loss-mistakes/,3158,"March 15, 2016",Nia Shanks,,
"Every Day Can't be Awesome, And That's OK",http://www.niashanks.com/every-day-cant-be-awesome/,556,"April 1, 2016",Nia Shanks,,
5 Books That Will Make Your Life Better,http://www.niashanks.com/books-that-will-make-your-life-better/,1455,"March 22, 2016",Nia Shanks,,
"The Number One Rule to Not Suck at Life, in Only Four Words",http://www.niashanks.com/one-rule-not-suck-life/,705,"April 7, 2016",Nia Shanks,,
Working Out Shouldn't Hurt and Your Diet Shouldn't be Miserable,http://www.niashanks.com/working-out-shouldnt-hurt/,1375,"April 13, 2016",Nia Shanks,,
Leigh Peele Unplugged: What's Wrong and Right in Health and Fitness,http://www.niashanks.com/leigh-peele/,369,"December 31, 2015",Nia Shanks,,
7 Most Empowering Lift Like a Girl Articles You Need to Read,http://www.niashanks.com/empowering-lift-like-a-girl-articles/,475,"January 4, 2016",Nia Shanks,,
The Fat Loss Diet and Workout Program You Tried Completely Failed. This is What You Should Do.,http://www.niashanks.com/fat-loss-diet-program-failed/,366,"January 11, 2016",Nia Shanks,,
5 Health and Fitness Principles That Don't Suck,http://www.niashanks.com/health-fitness-principles/,627,"January 20, 2016",Nia Shanks,,
The Dirty Little Secret about Motivation,http://www.niashanks.com/dirty-secret-motivation/,1207,"February 3, 2016",Nia Shanks,,
Screw Perfection,http://www.niashanks.com/screw-perfection/,1987,"January 26, 2016",Nia Shanks,,
The Lift Like a Girl Challenge,http://www.niashanks.com/challenge/,670,"February 16, 2016",Nia Shanks,,
Why Having Year Long Goals Doesn't Work,http://www.niashanks.com/long-goals/,578,"February 9, 2016",Nia Shanks,,
A New Diet is Not the Solution to Problems Created by a Previous Diet,http://www.niashanks.com/diet-solution/,659,"December 22, 2015",Nia Shanks,,
10 Life Changing Mottoes Women Should Embrace,http://www.niashanks.com/life-changing-mottoes/,818,"December 17, 2015",Nia Shanks,,
"Build a Better Body Image, with Erin Brown on The Nia Shanks Show",http://www.niashanks.com/body-image-erin-brown/,297,"December 3, 2015",Nia Shanks,,
3 Kitchen Tools That Save Time and Money That I Wouldn't Want to Live Without,http://www.niashanks.com/kitchen-tools-save-time-money/,729,"November 30, 2015",Nia Shanks,,
You Don't Have Enough Self Compassion,http://www.niashanks.com/compassion-2/,736,"December 7, 2015",Nia Shanks,,
"Strong Woman Series, with Molly Galbraith",http://www.niashanks.com/strong-woman-series-molly-galbraith/,411,"December 10, 2015",Nia Shanks,,
Here's What We Can Learn from the Teacher Who Lost Weight on the McDonald's Diet,http://www.niashanks.com/mcdonalds-diet/,292,"December 15, 2015",Nia Shanks,,
Health and Fitness has become a Religion. And That's a Terrible Thing.,http://www.niashanks.com/health-fitness-religion/,822,"December 29, 2015",Nia Shanks,,
"A Teacher Lost 56 Pounds Eating Nothing but McDonald's, and People are Pissed",http://www.niashanks.com/teacher-lost-weight-eating-mcdonalds/,1673,"October 16, 2015",Nia Shanks,,
Apple Pie and Pumpkin Pie Oatmeal Recipes,http://www.niashanks.com/apple-pumpkin-pie-oatmeal/,749,"October 28, 2015",Nia Shanks,,
Introducing The Nia Shanks Show! Dr. Krista Scott-Dixon Drops Knowledge Bombs in Episode 2.,http://www.niashanks.com/introducing-nia-shanks-show-krista-scott-dixon/,824,"November 4, 2015",Nia Shanks,,
Still Playing It Safe? Why You Should Get Out of Your Comfort Zone,http://www.niashanks.com/comfort-zone/,860,"November 9, 2015",Nia Shanks,,
The Diet That Has No Name (and Why It May be the Best Thing Ever),http://www.niashanks.com/the-diet-that-has-no-name/,1222,"November 16, 2015",Nia Shanks,,
"Destroying ""The Box"", Facing Fear, and More on The Nia Shanks Show",http://www.niashanks.com/the-box-nia-shanks-show/,375,"November 11, 2015",Nia Shanks,,
The Nia Shanks Show Episode 4: STRONG Woman Series,http://www.niashanks.com/nia-shanks-show-episode-4/,386,"November 19, 2015",Nia Shanks,,
Exercise is Not Punishment for Eating and You Do Not Have to Earn Your Food.,http://www.niashanks.com/exercise-is-not-punishment/,950,"November 23, 2015",Nia Shanks,,
"If How You Eat and Work Out Doesn't Make You Feel Good About Yourself, Read This Now",http://www.niashanks.com/feel-good-about-yourself/,634,"August 25, 2015",Nia Shanks,,
"Enough With The ""Real Women"" Nonsense",http://www.niashanks.com/real-women-nonsense/,787,"September 3, 2015",Nia Shanks,,
7 Ways Strength Training Makes Your Life More Awesome,http://www.niashanks.com/strength-training-awesome-life/,976,"August 19, 2015",Nia Shanks,,
How to Stop Letting Fear Hold You Back (Even if You Don't Realize It Is),http://www.niashanks.com/stop-letting-fear-hold-you-back/,932,"September 15, 2015",Nia Shanks,,
How to Build a Home Gym According to Your Budget and Available Space,http://www.niashanks.com/build-home-gym-budget/,1266,"September 22, 2015",Nia Shanks,,
Simple 4 Ingredient Apple Sundae,http://www.niashanks.com/apple-sundae/,512,"September 29, 2015",Nia Shanks,,
Life Has Oh Shit! Moments. Here's What to do with Them.,http://www.niashanks.com/oh-shit-moments/,965,"October 6, 2015",Nia Shanks,,
